x0000,y0000
1276,3797,
1277,3780,
1278,3813,
1279,3806,
1280,3795,
1281,3813,
1282,3802,
1283,3817,
1284,3786,
1285,3816,
1286,3831,
1287,3842,
1288,3853,
1289,3824,
1290,3827,
1291,3829,
1292,3819,
1293,3823,
1294,3847,
1295,3802,
1296,3815,
1297,3853,
1298,3803,
1299,3810,
1300,3818,
1301,3828,
1302,3837,
1303,3846,
1304,3854,
1305,3788,
1306,3800,
1307,3833,
1308,3837,
1309,3820,
1310,3840,
1311,3856,
1312,3824,
1313,3818,
1314,3843,
1315,3844,
1316,3835,
1317,3825,
1318,3842,
1319,3863,
1320,3838,
1321,3806,
1322,3831,
1323,3832,
1324,3812,
1325,3810,
1326,3809,
1327,3805,
1328,3805,
1329,3838,
1330,3791,
1331,3811,
1332,3836,
1333,3820,
1334,3786,
1335,3804,
1336,3823,
1337,3810,
1338,3816,
1339,3812,
1340,3810,
1341,3808,
1342,3807,
1343,3788,
1344,3801,
1345,3833,
1346,3807,
1347,3794,
1348,3786,
1349,3773,
1350,3788,
1351,3794,
1352,3805,
1353,3802,
1354,3763,
1355,3792,
1356,3782,
1357,3759,
1358,3804,
1359,3787,
1360,3775,
1361,3775,
1362,3749,
1363,3763,
1364,3796,
1365,3780,
1366,3789,
1367,3734,
1368,3752,
1369,3751,
1370,3737,
1371,3735,
1372,3742,
1373,3743,
1374,3768,
1375,3727,
1376,3706,
1377,3716,
1378,3743,
1379,3754,
1380,3698,
1381,3736,
1382,3701,
1383,3706,
1384,3690,
1385,3698,
1386,3740,
1387,3709,
1388,3705,
1389,3702,
1390,3708,
1391,3712,
1392,3704,
1393,3659,
1394,3675,
1395,3681,
1396,3663,
1397,3725,
1398,3689,
1399,3639,
1400,3642,
1401,3677,
1402,3644,
1403,3647,
1404,3625,
1405,3656,
1406,3655,
1407,3628,
1408,3643,
1409,3613,
1410,3616,
1411,3641,
1412,3625,
1413,3622,
1414,3596,
1415,3638,
1416,3588,
1417,3513,
1418,3619,
1419,3595,
1420,3612,
1421,3531,
1422,3533,
1423,3539,
1424,3570,
1425,3625,
1426,3562,
1427,3580,
1428,3590,
1429,3578,
1430,3572,
1431,3568,
1432,3581,
1433,3589,
1434,3579,
1435,3574,
1436,3570,
1437,3568,
1438,3566,
1439,3547,
1440,3565,
1441,3573,
1442,3602,
1443,3528,
1444,3530,
1445,3537,
1446,3542,
1447,3555,
1448,3513,
1449,3509,
1450,3539,
1451,3534,
1452,3531,
1453,3526,
1454,3554,
1455,3537,
1456,3538,
1457,3513,
1458,3528,
1459,3503,
1460,3506,
1461,3520,
1462,3512,
1463,3516,
1464,3557,
1465,3536,
1466,3513,
1467,3531,
1468,3532,
1469,3533,
1470,3527,
1471,3560,
1472,3499,
1473,3502,
1474,3513,
1475,3510,
1476,3498,
1477,3532,
1478,3501,
1479,3509,
1480,3503,
1481,3496,
1482,3497,
1483,3496,
1484,3503,
1485,3488,
1486,3497,
1487,3524,
1488,3483,
1489,3475,
1490,3471,
1491,3472,
1492,3501,
1493,3506,
1494,3502,
1495,3505,
1496,3506,
1497,3498,
1498,3492,
1499,3494,
1500,3505,
1501,3523,
1502,3491,
1503,3471,
1504,3496,
1505,3490,
1506,3458,
1507,3458,
1508,3454,
1509,3474,
1510,3474,
1511,3457,
1512,3501,
1513,3485,
1514,3469,
1515,3449,
1516,3489,
1517,3469,
1518,3476,
1519,3456,
1520,3482,
1521,3478,
1522,3453,
1523,3470,
1524,3455,
1525,3483,
1526,3480,
1527,3477,
1528,3464,
1529,3457,
1530,3429,
1531,3439,
1532,3453,
1533,3425,
1534,3424,
1535,3434,
1536,3444,
1537,3438,
1538,3452,
1539,3397,
1540,3412,
1541,3419,
1542,3420,
1543,3401,
1544,3426,
1545,3407,
1546,3384,
1547,3397,
1548,3366,
1549,3402,
1550,3365,
1551,3398,
1552,3377,
1553,3362,
1554,3382,
1555,3378,
1556,3382,
1557,3383,
1558,3338,
1559,3334,
1560,3348,
1561,3364,
1562,3381,
1563,3354,
1564,3326,
1565,3334,
1566,3340,
1567,3328,
1568,3354,
1569,3314,
1570,3324,
1571,3299,
1572,3329,
1573,3276,
1574,3297,
1575,3274,
1576,3262,
1577,3283,
1578,3274,
1579,3272,
1580,3261,
1581,3264,
1582,3246,
1583,3222,
1584,3220,
1585,3251,
1586,3239,
1587,3241,
1588,3212,
1589,3241,
1590,3231,
1591,3236,
1592,3190,
1593,3202,
1594,3171,
1595,3178,
1596,3187,
1597,3160,
1598,3163,
1599,3131,
1600,3158,
1601,3146,
1602,3143,
1603,3170,
1604,3109,
1605,3116,
1606,3121,
1607,3118,
1608,3087,
1609,3164,
1610,3098,
1611,3099,
1612,3079,
1613,3111,
1614,3114,
1615,3081,
1616,3096,
1617,3099,
1618,3097,
1619,3108,
1620,3087,
1621,3114,
1622,3119,
1623,3135,
1624,3152,
1625,3147,
1626,3155,
1627,3130,
1628,3172,
1629,3181,
1630,3163,
1631,3172,
1632,3171,
1633,3208,
1634,3181,
1635,3185,
1636,3210,
1637,3227,
1638,3211,
1639,3214,
1640,3210,
1641,3232,
1642,3229,
1643,3252,
1644,3236,
1645,3248,
1646,3246,
1647,3232,
1648,3242,
1649,3282,
1650,3255,
1651,3241,
1652,3243,
1653,3261,
1654,3288,
1655,3281,
1656,3259,
1657,3284,
1658,3291,
1659,3245,
1660,3264,
1661,3259,
1662,3240,
1663,3249,
1664,3269,
1665,3274,
1666,3221,
1667,3250,
1668,3234,
1669,3219,
1670,3207,
1671,3223,
1672,3217,
1673,3207,
1674,3205,
1675,3192,
1676,3178,
1677,3146,
1678,3196,
1679,3149,
1680,3143,
1681,3157,
1682,3118,
1683,3132,
1684,3086,
1685,3093,
1686,3077,
1687,3080,
1688,3054,
1689,3079,
1690,3047,
1691,3014,
1692,3032,
1693,3019,
1694,3003,
1695,2996,
1696,3006,
1697,2984,
1698,3000,
1699,2962,
1700,2959,
1701,2941,
1702,2943,
1703,2904,
1704,2891,
1705,2931,
1706,2877,
1707,2882,
1708,2860,
1709,2843,
1710,2850,
1711,2856,
1712,2836,
1713,2828,
1714,2824,
1715,2764,
1716,2786,
1717,2763,
1718,2762,
1719,2764,
1720,2749,
1721,2745,
1722,2749,
1723,2712,
1724,2680,
1725,2690,
1726,2706,
1727,2692,
1728,2669,
1729,2671,
1730,2631,
1731,2628,
1732,2607,
1733,2611,
1734,2628,
1735,2594,
1736,2596,
1737,2596,
1738,2572,
1739,2568,
1740,2551,
1741,2550,
1742,2508,
1743,2536,
1744,2517,
1745,2502,
1746,2492,
1747,2487,
1748,2486,
1749,2486,
1750,2489,
1751,2469,
1752,2475,
1753,2507,
1754,2474,
1755,2468,
1756,2459,
1757,2435,
1758,2439,
1759,2441,
1760,2429,
1761,2422,
1762,2416,
1763,2396,
1764,2416,
1765,2370,
1766,2357,
1767,2342,
1768,2381,
1769,2351,
1770,2361,
1771,2337,
1772,2331,
1773,2353,
1774,2332,
1775,2308,
1776,2315,
