x0000,y0000
1229,437,
1230,439,
1231,437,
1232,444,
1233,433,
1234,439,
1235,443,
1236,451,
1237,440,
1238,451,
1239,439,
1240,447,
1241,439,
1242,455,
1243,435,
1244,436,
1245,429,
1246,433,
1247,438,
1248,431,
1249,446,
1250,439,
1251,433,
1252,435,
1253,430,
1254,432,
1255,424,
1256,429,
1257,420,
1258,426,
1259,439,
1260,435,
1261,432,
1262,427,
1263,404,
1264,403,
1265,404,
1266,411,
1267,411,
1268,405,
1269,406,
1270,423,
1271,408,
1272,409,
1273,412,
1274,404,
1275,410,
1276,424,
1277,418,
1278,418,
1279,414,
1280,419,
1281,422,
1282,427,
1283,409,
1284,416,
1285,411,
1286,406,
1287,416,
1288,417,
1289,416,
1290,414,
1291,412,
1292,399,
1293,428,
1294,408,
1295,415,
1296,407,
1297,414,
1298,401,
1299,392,
1300,395,
1301,389,
1302,388,
1303,390,
1304,413,
1305,393,
1306,399,
1307,400,
1308,390,
1309,388,
1310,390,
1311,393,
1312,383,
1313,384,
1314,386,
1315,390,
1316,367,
1317,387,
1318,382,
1319,385,
1320,388,
1321,372,
1322,370,
1323,366,
1324,356,
1325,370,
1326,370,
1327,355,
1328,354,
1329,346,
1330,350,
1331,351,
1332,357,
1333,356,
1334,359,
1335,350,
1336,367,
1337,353,
1338,363,
1339,358,
1340,349,
1341,345,
1342,352,
1343,349,
1344,338,
1345,337,
1346,350,
1347,344,
1348,327,
1349,302,
1350,295,
1351,300,
1352,316,
1353,327,
1354,314,
1355,319,
1356,333,
1357,331,
1358,330,
1359,327,
1360,330,
1361,338,
1362,319,
1363,325,
1364,334,
1365,342,
1366,340,
1367,325,
1368,326,
1369,325,
1370,322,
1371,311,
1372,326,
1373,315,
1374,326,
1375,327,
1376,321,
1377,314,
1378,323,
1379,321,
1380,330,
1381,316,
1382,301,
1383,302,
1384,310,
1385,309,
1386,312,
1387,308,
1388,300,
1389,300,
1390,313,
1391,304,
1392,308,
1393,298,
1394,294,
1395,300,
1396,300,
1397,303,
1398,303,
1399,295,
1400,295,
1401,299,
1402,302,
1403,286,
1404,279,
1405,300,
1406,295,
1407,293,
1408,282,
1409,289,
1410,278,
1411,289,
1412,287,
1413,280,
1414,275,
1415,281,
1416,274,
1417,204,
1418,274,
1419,277,
1420,276,
1421,271,
1422,276,
1423,280,
1424,266,
1425,271,
1426,281,
1427,276,
1428,273,
1429,276,
1430,254,
1431,263,
1432,267,
1433,280,
1434,259,
1435,266,
1436,266,
1437,253,
1438,261,
1439,264,
1440,256,
1441,264,
1442,263,
1443,226,
1444,213,
1445,202,
1446,185,
1447,199,
1448,198,
1449,203,
1450,208,
1451,201,
1452,216,
1453,208,
1454,210,
1455,210,
1456,217,
1457,211,
1458,228,
1459,220,
1460,225,
1461,225,
1462,219,
1463,213,
1464,223,
1465,226,
1466,225,
1467,221,
1468,224,
1469,217,
1470,209,
1471,220,
1472,215,
1473,217,
1474,231,
1475,217,
1476,216,
1477,211,
1478,208,
1479,217,
1480,219,
1481,226,
1482,215,
1483,233,
1484,218,
1485,204,
1486,216,
1487,214,
1488,203,
1489,214,
1490,214,
1491,212,
1492,210,
1493,210,
1494,200,
1495,204,
1496,214,
1497,204,
1498,204,
1499,210,
1500,209,
1501,203,
1502,207,
1503,209,
1504,201,
1505,206,
1506,180,
1507,208,
1508,200,
1509,204,
1510,205,
1511,214,
1512,210,
1513,202,
1514,206,
1515,206,
1516,199,
1517,199,
1518,201,
1519,180,
1520,205,
1521,211,
1522,196,
1523,206,
1524,196,
1525,195,
1526,198,
1527,192,
1528,197,
1529,206,
1530,205,
1531,194,
1532,197,
1533,193,
1534,188,
1535,197,
1536,178,
1537,181,
1538,173,
1539,168,
1540,165,
1541,164,
1542,158,
1543,155,
1544,147,
1545,147,
1546,154,
1547,139,
1548,146,
1549,141,
1550,138,
1551,150,
1552,158,
1553,166,
1554,172,
1555,171,
1556,163,
1557,168,
1558,160,
1559,157,
1560,149,
1561,154,
1562,145,
1563,142,
1564,146,
1565,147,
1566,149,
1567,148,
1568,135,
1569,152,
1570,147,
1571,147,
1572,138,
1573,146,
1574,151,
1575,152,
1576,130,
1577,145,
1578,146,
1579,145,
1580,143,
1581,151,
1582,145,
1583,141,
1584,147,
1585,153,
1586,145,
1587,151,
1588,155,
1589,144,
1590,148,
1591,150,
1592,153,
1593,153,
1594,149,
1595,140,
1596,148,
1597,150,
1598,154,
1599,145,
1600,157,
1601,144,
1602,151,
1603,154,
1604,153,
1605,142,
1606,156,
1607,144,
1608,133,
1609,153,
1610,141,
1611,140,
1612,151,
1613,144,
1614,139,
1615,139,
1616,146,
1617,145,
1618,143,
1619,146,
1620,147,
1621,142,
1622,143,
1623,145,
1624,153,
1625,152,
1626,141,
1627,142,
1628,160,
1629,138,
1630,150,
1631,142,
1632,141,
1633,150,
1634,142,
1635,142,
1636,130,
1637,138,
1638,147,
1639,143,
1640,145,
1641,147,
1642,145,
1643,145,
1644,142,
1645,130,
1646,140,
1647,142,
1648,123,
1649,143,
1650,141,
1651,148,
1652,142,
1653,140,
1654,137,
1655,144,
1656,135,
1657,134,
1658,147,
1659,139,
1660,134,
1661,139,
1662,133,
1663,134,
1664,132,
1665,134,
1666,141,
1667,135,
1668,126,
1669,134,
1670,134,
1671,135,
1672,122,
1673,122,
1674,96,
1675,83,
1676,71,
1677,50,
1678,56,
1679,39,
1680,55,
1681,68,
1682,70,
1683,64,
1684,67,
1685,66,
1686,65,
1687,55,
1688,55,
1689,66,
1690,70,
1691,73,
1692,75,
1693,83,
1694,84,
1695,79,
1696,95,
1697,86,
1698,100,
1699,107,
1700,111,
1701,86,
1702,116,
1703,101,
1704,103,
1705,115,
1706,114,
1707,107,
1708,108,
1709,106,
1710,110,
1711,120,
1712,113,
1713,102,
1714,112,
1715,113,
1716,103,
1717,105,
1718,104,
1719,106,
1720,104,
1721,96,
1722,104,
1723,105,
1724,106,
1725,102,
1726,98,
1727,105,
1728,112,
1729,97,
1730,96,
1731,102,
1732,103,
1733,90,
1734,103,
1735,98,
1736,99,
1737,108,
1738,91,
1739,108,
1740,100,
1741,103,
1742,68,
1743,97,
1744,88,
1745,85,
1746,100,
1747,93,
1748,91,
1749,96,
1750,94,
1751,90,
1752,96,
1753,97,
1754,84,
1755,97,
1756,96,
1757,92,
1758,92,
1759,90,
